// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 3 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:07 (7.97 sec)   *****
// Found 3 benchmarks:
//   SparksAndFrameworksBenchmark.Interpolation: .NET 6.0(Runtime=.NET 6.0)
//   SparksAndFrameworksBenchmark.Interpolation: .NET 7.0(Runtime=.NET 7.0)
//   SparksAndFrameworksBenchmark.Interpolation: .NET 8.0(Runtime=.NET 8.0)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: SparksAndFrameworksBenchmark.Interpolation: .NET 6.0(Runtime=.NET 6.0)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet 7acd060d-bd5f-427a-9d48-86efa2ab3943.dll --anonymousPipes 1988 1756 --benchmarkName SparksAndFrameworksBenchmark.Interpolation --job ".NET 6.0" --benchmarkId 0 in C:\src\DotNetBenchmarkExamples\bin\Release\net8.0\7acd060d-bd5f-427a-9d48-86efa2ab3943\bin\Release\net6.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.10
// Runtime=.NET 6.0.25 (6.0.2523.51912), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni VectorSize=256
// Job: .NET 6.0

WorkloadResult   6: 16777216 op, 774654800.00 ns, 46.1730 ns/op
WorkloadResult   7: 16777216 op, 767517200.00 ns, 45.7476 ns/op
WorkloadResult   8: 16777216 op, 789051600.00 ns, 47.0311 ns/op
WorkloadResult   9: 16777216 op, 775050300.00 ns, 46.1966 ns/op
WorkloadResult  10: 16777216 op, 759264400.00 ns, 45.2557 ns/op
WorkloadResult  11: 16777216 op, 766102100.00 ns, 45.6632 ns/op
WorkloadResult  12: 16777216 op, 761699100.00 ns, 45.4008 ns/op
WorkloadResult  13: 16777216 op, 767593700.00 ns, 45.7521 ns/op
WorkloadResult  14: 16777216 op, 771079800.00 ns, 45.9599 ns/op

// AfterAll
// Benchmark Process 6804 has exited with code 0.

Mean = 46.073 ns, StdErr = 0.163 ns (0.35%), N = 14, StdDev = 0.610 ns
Min = 45.256 ns, Q1 = 45.684 ns, Median = 45.918 ns, Q3 = 46.331 ns, Max = 47.169 ns
IQR = 0.646 ns, LowerFence = 44.715 ns, UpperFence = 47.300 ns
ConfidenceInterval = [45.385 ns; 46.761 ns] (CI 99.9%), Margin = 0.688 ns (1.49% of Mean)
Skewness = 0.52, Kurtosis = 1.87, MValue = 2

// ** Remained 1 (33.3%) benchmark(s) to run. Estimated finish 2023-11-22 10:19 (0h 0m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: SparksAndFrameworksBenchmark.Interpolation: .NET 8.0(Runtime=.NET 8.0)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet dcb65a43-f16e-43e7-999a-d79f55587816.dll --anonymousPipes 2096 2100 --benchmarkName SparksAndFrameworksBenchmark.Interpolation --job ".NET 8.0" --benchmarkId 0 in C:\src\DotNetBenchmarkExamples\bin\Release\net8.0\dcb65a43-f16e-43e7-999a-d79f55587816\bin\Release\net8.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.10
// Runtime=.NET 8.0.0 (8.0.23.53103), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT,AvxVnni,SERIALIZE VectorSize=256
// Job: .NET 8.0

OverheadJitting  1: 1 op, 167700.00 ns, 167.7000 us/op
WorkloadJitting  1: 1 op, 265500.00 ns, 265.5000 us/op

OverheadJitting  2: 16 op, 440700.00 ns, 27.5437 us/op
WorkloadJitting  2: 16 op, 593200.00 ns, 37.0750 us/op

WorkloadPilot    1: 16 op, 12900.00 ns, 806.2500 ns/op
WorkloadPilot    2: 32 op, 5700.00 ns, 178.1250 ns/op
WorkloadPilot    3: 64 op, 15900.00 ns, 248.4375 ns/op
WorkloadPilot    4: 128 op, 21200.00 ns, 165.6250 ns/op
WorkloadPilot    5: 256 op, 37200.00 ns, 145.3125 ns/op
WorkloadPilot    6: 512 op, 82700.00 ns, 161.5234 ns/op
WorkloadPilot    7: 1024 op, 140900.00 ns, 137.5977 ns/op
WorkloadPilot    8: 2048 op, 271800.00 ns, 132.7148 ns/op
WorkloadPilot    9: 4096 op, 557800.00 ns, 136.1816 ns/op
WorkloadPilot   10: 8192 op, 1073400.00 ns, 131.0303 ns/op
WorkloadPilot   11: 16384 op, 2019200.00 ns, 123.2422 ns/op
WorkloadPilot   12: 32768 op, 3799700.00 ns, 115.9576 ns/op
WorkloadPilot   13: 65536 op, 7575400.00 ns, 115.5914 ns/op
WorkloadPilot   14: 131072 op, 13876300.00 ns, 105.8678 ns/op
WorkloadPilot   15: 262144 op, 26951100.00 ns, 102.8103 ns/op
WorkloadPilot   16: 524288 op, 52652200.00 ns, 100.4261 ns/op
WorkloadPilot   17: 1048576 op, 77086100.00 ns, 73.5150 ns/op
WorkloadPilot   18: 2097152 op, 104215900.00 ns, 49.6940 ns/op
WorkloadPilot   19: 4194304 op, 205652000.00 ns, 49.0313 ns/op
WorkloadPilot   20: 8388608 op, 401145400.00 ns, 47.8203 ns/op
WorkloadPilot   21: 16777216 op, 791693200.00 ns, 47.1886 ns/op

OverheadWarmup   1: 16777216 op, 49870100.00 ns, 2.9725 ns/op
OverheadWarmup   2: 16777216 op, 50612300.00 ns, 3.0167 ns/op
OverheadWarmup   3: 16777216 op, 48657100.00 ns, 2.9002 ns/op
OverheadWarmup   4: 16777216 op, 49627400.00 ns, 2.9580 ns/op
OverheadWarmup   5: 16777216 op, 42491900.00 ns, 2.5327 ns/op

OverheadActual   1: 16777216 op, 42385700.00 ns, 2.5264 ns/op
OverheadActual   2: 16777216 op, 41363500.00 ns, 2.4655 ns/op
OverheadActual   3: 16777216 op, 41604200.00 ns, 2.4798 ns/op
OverheadActual   4: 16777216 op, 41911500.00 ns, 2.4981 ns/op
OverheadActual   5: 16777216 op, 41643200.00 ns, 2.4821 ns/op
OverheadActual   6: 16777216 op, 41016400.00 ns, 2.4448 ns/op
OverheadActual   7: 16777216 op, 42589200.00 ns, 2.5385 ns/op
OverheadActual   8: 16777216 op, 41699700.00 ns, 2.4855 ns/op
OverheadActual   9: 16777216 op, 41473000.00 ns, 2.4720 ns/op
OverheadActual  10: 16777216 op, 40440400.00 ns, 2.4104 ns/op
OverheadActual  11: 16777216 op, 45573100.00 ns, 2.7164 ns/op
OverheadActual  12: 16777216 op, 48389200.00 ns, 2.8842 ns/op
OverheadActual  13: 16777216 op, 42044500.00 ns, 2.5060 ns/op
OverheadActual  14: 16777216 op, 41091100.00 ns, 2.4492 ns/op
OverheadActual  15: 16777216 op, 42274300.00 ns, 2.5197 ns/op

WorkloadWarmup   1: 16777216 op, 817175700.00 ns, 48.7075 ns/op
WorkloadWarmup   2: 16777216 op, 805782400.00 ns, 48.0284 ns/op
WorkloadWarmup   3: 16777216 op, 810533700.00 ns, 48.3116 ns/op
